[header]
width=100
height=100
tilewidth=64
tileheight=32
music=music/battle_theme.ogg
tileset=tilesetdefs/tileset_dungeon.txt
title=Barrack

[tilesets]
tileset=../../../tiled/dungeon/tiled_collision.png,64,32,0,0
tileset=../../../tiled/dungeon/tiled_dungeon.png,64,128,0,0
tileset=../../../tiled/dungeon/set_rules.png,64,32,0,0
tileset=../../../tiled/dungeon/tiled_dungeon_2x2.png,128,64,0,16
tileset=../../../tiled/dungeon/door_left.png,64,128,-16,-8
tileset=../../../tiled/dungeon/door_right.png,64,128,16,-8
tileset=../../../tiled/dungeon/stairs.png,256,256,0,48

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,42,40,46,40,45,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,38,38,38,47,45,36,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,39,39,39,47,43,36,36,41,45,45,47,42,46,46,43,40,36,46,42,47,37,42,47,39,44,42,37,42,36,45,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,46,47,39,36,44,48,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,43,36,41,37,36,38,38,42,42,46,46,46,46,47,36,41,44,37,47,46,46,46,38,43,41,46,44,47,42,47,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,44,46,47,42,36,38,40,43,0,0,0,0,43,47,36,45,41,38,45,41,47,47,40,37,42,39,43,39,42,44,40,44,44,38,46,38,0,0,0,
0,0,46,41,43,41,46,47,37,45,46,37,45,44,45,40,42,47,38,37,46,43,43,39,42,37,38,39,39,44,46,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,38,41,37,40,43,39,36,0,0,0,0,42,19,17,17,17,19,17,16,16,17,18,18,16,17,18,18,18,19,17,16,18,18,18,44,0,0,0,
0,0,47,47,39,44,37,42,36,40,46,42,45,46,46,24,21,21,21,21,25,47,36,37,38,45,36,44,47,39,38,47,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,36,44,38,43,45,44,40,44,0,0,47,43,41,39,38,47,39,38,42,0,0,0,0,44,16,19,19,19,17,16,19,19,16,19,16,16,16,18,19,18,16,18,17,18,16,16,46,0,0,0,
0,0,38,42,44,43,37,46,47,37,41,36,43,47,43,20,41,38,44,45,22,39,43,37,39,37,47,44,47,42,42,39,36,0,0,0,0,0,36,43,46,38,40,42,42,36,39,36,37,38,30,23,23,23,23,23,31,43,0,0,0,0,0,36,47,46,0,0,0,0,0,0,0,44,17,17,18,16,17,19,19,17,16,16,18,19,18,17,18,18,19,19,18,19,19,19,44,0,0,0,
0,0,41,41,45,40,44,43,37,42,43,41,41,45,43,20,44,37,40,46,22,44,46,41,39,47,39,45,39,37,37,44,40,0,0,0,0,0,40,41,39,45,37,47,43,39,41,39,44,43,22,30,23,23,23,31,20,36,0,0,0,0,0,38,44,41,0,0,0,0,0,0,0,43,17,19,18,19,16,19,18,18,19,16,19,16,19,16,16,19,19,18,17,18,19,16,42,0,0,0,
0,0,39,47,40,44,38,47,47,36,44,41,38,38,44,20,40,45,46,42,22,46,43,47,41,39,37,37,43,44,38,39,41,0,0,0,0,0,46,45,47,44,36,45,40,46,42,39,42,44,22,22,30,23,31,20,20,41,0,0,0,0,0,39,42,39,0,0,0,0,0,0,0,36,16,16,17,18,23,23,23,23,23,23,23,23,23,23,23,17,16,18,19,17,18,16,38,0,0,0,
0,0,47,38,47,45,47,47,47,36,40,41,47,39,38,20,47,47,40,42,22,47,39,39,39,40,44,47,40,38,39,43,41,44,47,45,44,38,39,42,47,41,46,43,37,45,45,42,44,36,22,22,22,40,20,20,20,36,0,0,0,0,0,47,40,46,0,0,0,0,0,0,0,43,16,16,17,22,48,50,50,50,50,50,50,50,50,50,50,20,19,17,17,17,16,16,41,0,0,0,
0,0,40,39,46,36,40,45,45,47,41,40,39,41,42,27,23,23,23,23,26,40,38,44,46,37,47,43,41,39,46,40,46,43,37,41,45,44,37,44,40,47,0,0,0,0,0,0,0,42,22,22,22,42,20,20,20,43,0,0,0,0,0,36,43,41,0,0,0,0,0,0,0,42,17,17,18,22,49,0,0,0,0,0,51,0,0,0,0,20,19,19,17,18,18,18,46,0,0,0,
0,0,47,39,45,45,38,46,41,39,46,37,39,41,38,39,45,42,40,37,44,42,38,44,44,41,37,36,44,37,41,44,41,40,39,36,45,42,45,45,40,41,0,0,0,0,0,0,0,47,22,22,22,44,20,20,20,37,39,45,43,47,44,42,39,41,44,47,44,44,46,40,38,38,16,17,16,22,49,0,0,0,0,0,0,0,0,0,0,20,16,16,18,17,17,17,43,0,0,0,
0,0,38,40,40,45,43,37,44,41,45,43,41,42,41,46,40,46,41,36,44,36,38,40,36,37,43,45,40,36,40,41,46,43,44,47,41,41,47,40,44,45,0,0,0,0,0,0,0,44,22,22,22,46,20,20,20,43,38,43,39,37,37,47,42,41,42,44,38,44,43,36,36,40,16,16,19,22,49,0,0,0,0,0,0,0,0,0,0,20,18,16,16,16,18,19,45,0,0,0,
0,0,47,45,40,46,38,40,41,44,40,46,44,36,44,43,47,40,44,38,39,42,41,43,40,41,38,47,44,36,45,41,45,0,0,0,0,0,37,47,40,47,0,0,0,0,0,0,0,38,22,22,22,44,20,20,20,42,39,45,40,36,42,44,39,40,39,44,38,45,39,46,44,38,19,17,16,22,49,0,0,0,0,51,0,0,0,0,0,20,18,19,17,16,16,17,40,0,0,0,
0,0,43,47,37,47,41,47,42,42,40,43,40,36,41,45,36,42,37,46,46,37,43,47,37,45,47,37,45,40,46,40,40,0,0,0,0,0,45,46,46,39,0,0,0,0,0,0,0,43,22,22,29,21,28,20,20,40,47,37,44,43,36,39,38,46,45,44,40,39,45,37,46,38,16,18,16,22,49,0,0,0,0,0,0,0,0,0,0,20,18,16,18,17,18,19,44,0,0,0,
